x,y,z,q1,q2,q3,q4,dx,dy,dz,dq1,dq2,dq3,dq4
0.0644684906296338,-0.15132706959704822,0.9323155016010497,-1.168061306748011,-0.4737125034433413,-1.5364117588929511,0.5231675955213446,0.04356440309490793,-0.07513369630139002,-0.00048305531435588467,0.042383830884335394,3.165595563459078e-11,0.09467986948335128,0.10980853387135892
0.11456079070037041,-0.23673814090637374,0.9305774543837702,-1.12010050938519,-0.47371250340674376,-1.4283070570040064,0.6485065713716568,0.061799774243195035,-0.05079103066955831,-0.012426708877558368,0.09949356613148241,3.599320841374265e-11,0.09316622734792235,0.07917096762263687
0.18554514399347455,-0.29319902069201603,0.9157202137534914,-1.0065862347398549,-0.47371250336533227,-1.322619991981904,0.7380118538585825,0.04354603585618663,-0.029757808980090394,-0.0168770965627163,0.052767125384028835,3.942451920480039e-11,0.05968825496056529,0.06519214239668147
0.234857374600233,-0.32648688724397334,0.8962529915410752,-0.9472034412923803,-0.47371250332019144,-1.255200756074878,0.8118955958721613,0.03468116797197432,0.012792137884555022,-0.007709202663946146,0.0862400967170237,4.104716566644129e-11,0.005001037317383883,0.03736698319703724
0.2740678878837215,-0.3113158140845381,0.88759974107449,-0.8489424309119509,-0.47371250327356035,-1.250047434385132,0.8540391919027369,0.03780036302543438,0.018415824653792878,-0.007289334423107752,0.09489850205032091,4.16859879948106e-11,0.013812752037359433,0.026042211336203547
0.3169327821347078,-0.2900673496749609,0.8792926756905628,-0.7411676772781853,-0.47371250322611735,-1.2342420599142288,0.8835053467780146,0.044077578664633466,-0.025876934123482742,-0.028674469065397057,0.022243212204870688,4.418648780202261e-11,0.07089706123187067,0.07020083416456246
0.36684693986715594,-0.3195831982810904,0.8460976794006387,-0.7166522570735979,-0.4737125031753737,-1.1532072099168464,0.9636368307231729,0.04908227325544795,0.00023409933343498945,-0.02395713345826589,0.06185818062707771,4.7934378688552215e-11,0.06893857358785116,0.030596875077008034
0.42258152090006296,-0.31858150047466854,0.8187944011057329,-0.6459883537156046,-0.4737125031205011,-1.0750189428606536,0.9979362553456316,0.045269901951489944,0.042836967861723474,-0.017269988225139365,0.11341068806391696,5.0115800398486954e-11,0.013595531451725318,0.05221961910705508
0.4735207550592139,-0.2690973590245589,0.7992260102777324,-0.5167773132076849,-0.473712503063502,-1.0601368749976126,1.057457202688848,0.050006369991578536,-0.01125199351746664,-0.055127975648282646,0.025133796919550755,5.379807710426121e-11,0.09388295910296962,0.0959226041836847
0.5296885819948977,-0.28196430553572377,0.7357710160218733,-0.489168772463823,-0.47371250300150297,-0.9527290429913907,1.1667545891944398,0.02355984059407601,0.024900081759214765,-0.02783229445558355,0.054202861790760226,5.7472304693106935e-11,0.013825322321073141,0.07900137393183382
0.5559792399774518,-0.2531596062209771,0.7044940512482735,-0.42728581758334727,-0.4737125029361963,-0.9379008511343776,1.256225515845711,0.012789678654733128,0.0061948183649500055,-0.03207457917129353,0.01764069069187274,5.870326447166008e-11,0.0201165679321208,0.08401254721569318
0.5702029640812221,-0.24624013524349192,0.6679934917187381,-0.40765534465599496,-0.4737125028693225,-0.9149401921358866,1.3516500449611248,0.027131209776176668,0.05595234251156267,-0.014462417207126155,0.09925763883907279,5.7539473186096757e-11,0.01906292491845296,0.02552214794281693
0.601241801941594,-0.1804889394760045,0.6515972592080439,-0.29163439737322205,-0.4737125028027805,-0.8929653963156791,1.3801206097296808,0.026963511214026625,0.031246963211855938,-0.025412408305456546,0.0583894805187192,6.316380751769657e-11,0.0649793902133875,0.004594636337377445
0.631612649988145,-0.1452366939028876,0.622551395067782,-0.2260169372945089,-0.47371250273049204,-0.8187748982285833,1.385163197769147,0.008648317963896979,0.02671007669507619,-0.030708312651760772,0.04296686917268633,6.611700076319948e-11,0.02468861187912952,0.07158712923001675
0.6409820855456208,-0.11488686402318166,0.5876828582713618,-0.1773525126180762,-0.47371250265524617,-0.7911875366382867,1.46710276607535,0.02752476114566693,0.05222376012161303,-0.04606232605782368,0.08388968939807485,6.794881324267976e-11,0.10554489967392244,0.015172108982747012
-0.5221683502009717,0.5731679207355627,0.11228935302340451,2.3096674410499936,0.4089532134905349,0.1631426750203363,-1.1705214286302559,-0.013389277713829806,-0.03515695948752107,-0.009969966406974451,0.04424183971333173,0.03168591622356859,0.006874302061755877,-0.0724169583611809
